id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,economic
6690,4,1,4,7,14,2015,2,1975,1,1,1,5,48000,1,37.0,160,110,5,5,5,5,4,4,3,4,5,5,,,,,-2.0,3,3,-3,1,3,2,1,4,-8,40,-0.21458866884265204
6691,5,1,15,42,73,2015,2,1973,1,1,1,4,30000,1,130.0,163,120,5,4,4,1,4,3,3,2,6,1,3.0,20.0,1.0,3.0,100000.0,3,4,1,1,3,1,2,4,2,42,0.10480037041506314
6692,4,2,17,48,80,2015,1,1957,1,1,1,3,4000,1,17.0,165,150,3,3,2,1,3,2,1,4,1,3,,,,,5000.0,3,2,1,2,3,2,3,4,2,58,-0.23026903156876397
6693,4,1,13,36,67,2015,2,1965,1,1,1,4,10000,1,100.0,165,130,4,5,5,2,3,3,3,4,5,5,,,,,50000.0,4,3,1,2,3,2,2,3,3,50,-0.0761907742332354
6694,4,1,7,18,34,2015,1,1983,1,1,1,10,50000,1,50.0,178,125,4,5,4,2,2,3,1,4,5,1,3.0,8.0,1.0,3.0,74000.0,4,3,1,2,3,2,1,4,2,32,0.033013199745843796
6695,4,1,31,89,134,2015,2,1942,1,0,8,2,0,1,110.0,160,123,4,4,4,2,1,4,1,4,6,5,,,,,40000.0,5,3,1,2,7,2,2,4,2,73,-0.11679588958672016
6696,5,1,1,1,8,2015,2,1934,1,1,1,2,36000,4,16.0,154,120,5,5,5,2,1,2,1,3,5,5,,,,,36000.0,1,2,1,2,7,3,2,3,3,81,-0.10365869290229142
6697,3,2,6,16,32,2015,1,1975,1,1,2,4,20000,1,500.0,165,130,2,3,3,2,4,4,2,3,5,1,5.0,26.0,1.0,3.0,30000.0,5,2,1,2,3,3,2,3,2,40,-0.1353665728210796
6698,3,1,30,85,128,2015,1,1972,1,1,1,4,40000,1,61.4,158,110,3,4,4,2,2,3,2,1,5,1,3.0,26.0,1.0,3.0,65000.0,3,3,1,2,3,3,1,4,4,43,-0.004265885142962233
6699,5,1,10,24,46,2015,1,1950,1,1,1,3,6000,1,134.0,173,110,3,4,5,1,3,4,1,4,1,5,,,,,70000.0,2,2,1,2,3,3,3,4,2,65,-0.012608089223306173
6700,4,1,10,24,46,2015,1,1978,1,1,1,4,20000,1,80.0,170,50,4,4,4,1,4,3,2,3,6,3,,,,,30000.0,2,4,1,2,3,1,2,4,2,37,-0.1353665728191462
6701,2,2,15,41,72,2015,2,1939,1,0,9,1,-1,1,200.0,152,110,4,4,3,1,3,3,2,3,4,3,,,,,5000.0,2,1,1,2,4,3,2,4,-8,76,-0.23320769033348027
6702,4,1,26,76,116,2015,1,1993,1,1,1,11,10000,2,90.0,168,120,5,5,5,2,3,3,3,4,3,6,,,,,10000.0,3,3,1,2,1,3,2,3,2,22,-0.2092319928203851
6703,2,2,17,48,81,2015,2,1962,1,1,1,4,13000,1,50.0,150,112,3,5,5,1,4,3,2,2,3,5,,,,,13000.0,1,2,1,2,7,3,1,2,3,53,-0.1970504582153064
6704,1,2,31,88,133,2015,2,1955,3,1,1,3,3000,1,58.0,173,130,3,2,2,2,1,5,1,1,1,4,,,,,6000.0,2,1,1,2,3,3,3,5,4,60,-0.22767748217572165
6705,4,1,31,88,133,2015,2,1977,1,1,1,7,30000,1,85.0,162,130,5,5,5,1,2,4,1,3,6,1,2.0,15.0,1.0,4.0,70000.0,3,3,1,2,3,1,1,4,4,38,0.005019456473734145
6706,4,1,4,7,14,2015,1,1985,1,0,2,10,120000,1,20.0,183,160,3,5,3,2,4,2,2,4,2,1,3.0,9.0,1.0,3.0,240000.0,2,2,1,2,3,3,2,4,2,30,0.6365479318284298
6707,4,2,6,16,32,2015,2,1953,1,1,1,3,14000,1,240.0,161,130,4,4,4,4,2,2,1,3,6,5,,,,,23000.0,2,3,1,2,3,2,2,5,2,62,-0.16305567249688252
6708,4,2,5,10,26,2015,2,1986,1,1,1,6,10000,1,50.0,160,150,4,4,4,1,3,3,1,4,7,3,,,,,30000.0,4,2,1,2,3,3,2,5,2,29,-0.14271138352777696
6709,3,2,5,8,24,2015,1,1974,1,1,1,4,60000,1,80.0,176,70,4,4,4,1,3,3,2,2,2,3,,,,,80000.0,4,3,1,2,3,2,1,4,4,41,0.06031419324061358
6710,4,2,26,76,116,2015,1,1989,1,1,1,8,100000,1,300.0,170,110,5,4,4,1,3,3,2,4,5,1,1.0,5.0,1.0,4.0,150000.0,3,3,1,2,3,2,1,4,2,26,0.322515568594915
6711,5,2,18,54,88,2015,2,1992,1,1,1,3,-1,1,220.0,160,130,5,5,4,1,4,4,2,4,5,2,,,,,30000.0,2,3,1,2,3,2,2,4,3,23,-0.1500569287145783
6712,4,1,18,55,89,2015,2,1967,1,1,1,6,30000,1,60.0,160,106,4,4,3,1,3,4,4,4,5,3,,,,,50000.0,3,3,1,2,3,2,1,4,3,48,-0.06150115281984074
6713,4,1,18,52,85,2015,2,1950,4,0,5,1,0,1,80.0,160,120,4,4,4,2,4,3,2,4,5,6,,,,,-2.0,3,3,1,2,3,2,1,4,2,65,-0.24984376023479923
6714,2,1,1,1,5,2015,1,1956,1,1,1,1,-3,1,20.0,178,145,3,4,4,2,3,3,3,2,4,5,,,,,-2.0,1,-8,1,2,6,3,3,3,3,59,-0.24984596368864506
6715,2,2,22,66,105,2015,2,1954,1,1,1,1,0,1,400.0,160,90,4,2,3,1,4,4,1,2,4,4,,,,,36000.0,7,2,1,2,3,3,3,4,3,61,-0.13010001144640182
6716,5,2,16,46,78,2015,2,1952,1,0,1,3,2400,1,200.0,156,104,4,4,4,1,5,5,1,4,4,2,,,,,2400.0,1,2,1,2,7,3,2,4,2,63,-0.24009188049000027
6717,4,2,5,8,24,2015,1,1965,1,1,1,4,-3,1,10.0,160,120,4,5,5,1,4,3,1,4,2,1,4.0,30.0,1.0,3.0,-3.0,3,3,0,2,3,3,2,4,3,50,-0.24984928970847595
6718,5,1,19,57,93,2015,2,1921,1,1,1,2,30000,1,60.0,155,98,4,3,5,5,4,4,1,4,5,5,,,,,30000.0,1,2,1,2,7,2,2,4,1,94,-0.12802176211438226
6719,4,1,7,18,39,2015,2,1937,1,1,1,3,19200,1,60.0,167,150,4,5,5,4,1,3,1,4,5,6,,,,,19200.0,1,3,1,2,7,2,2,4,3,78,-0.17187528669517912
6720,4,1,22,66,105,2015,2,1984,1,1,3,4,8000,1,300.0,160,98,5,4,3,1,4,4,2,3,6,1,2.0,5.0,1.0,1.0,8000.0,4,4,1,2,3,1,1,4,2,31,-0.21735301589011535
6721,3,2,2,4,11,2015,2,1954,1,1,1,1,-3,1,90.0,158,108,3,3,3,1,1,1,1,4,4,4,,,,,-3.0,2,1,1,2,4,3,3,4,-8,61,-0.24984928971040932
6722,4,1,1,1,6,2015,2,1989,1,1,1,6,30000,2,41.0,168,110,5,4,5,2,2,3,3,2,5,1,4.0,6.0,1.0,3.0,90000.0,3,2,1,2,1,3,1,4,2,26,0.0715400657663423
6723,4,1,11,29,52,2015,1,1982,1,1,1,4,50000,1,60.0,175,116,4,4,4,1,1,5,1,2,4,1,3.0,8.0,1.0,3.0,50000.0,4,2,1,2,3,3,1,4,2,33,-0.046811531407412746
6724,4,2,10,24,46,2015,1,1971,1,1,1,4,20000,1,200.0,180,140,3,2,3,1,3,3,2,4,5,1,1.0,8.0,1.0,4.0,5000.0,4,3,1,1,3,2,1,5,2,44,-0.21851733443708146
6725,4,2,2,4,11,2015,2,1946,1,1,1,1,5000,1,60.0,150,90,2,2,3,1,1,4,1,4,3,4,,,,,8000.0,3,3,1,2,7,3,2,4,-8,69,-0.2195564591030913
6726,5,2,23,69,109,2015,1,1952,1,1,3,1,-1,1,70.0,165,110,2,2,2,1,3,4,1,4,4,4,,,,,-1.0,1,1,0,2,1,3,2,4,2,63,-0.2498411686873386
6727,4,2,2,3,10,2015,2,1995,4,0,3,4,10000,2,100.0,163,100,4,5,5,1,3,3,1,3,6,5,,,,,40000.0,4,3,1,1,3,2,2,4,-8,20,-0.10945107888002284
6728,5,1,1,1,8,2015,2,1933,1,1,1,6,48000,1,40.0,160,110,3,5,5,2,3,3,1,4,5,5,,,,,132000.0,3,3,1,2,3,2,2,3,2,82,0.2244540045558714
6729,4,2,23,68,108,2015,1,1950,1,1,3,3,2220,1,55.0,160,90,1,2,2,1,2,4,1,5,1,5,,,,,3720.0,2,1,1,2,3,3,3,1,1,65,-0.2358337268703116
6730,2,2,23,69,109,2015,2,1948,1,1,1,1,1500,1,80.0,160,85,2,2,3,1,2,1,1,2,3,3,,,,,-2.0,3,1,1,2,7,3,3,4,2,67,-0.24874203863072805
6731,4,2,28,81,123,2015,1,1971,1,1,1,3,5000,-8,100.0,150,110,5,5,3,1,2,4,1,4,2,4,,,,,10000.0,4,2,1,2,3,3,2,2,3,44,-0.21290439817470047
6732,5,2,9,22,44,2015,2,1972,1,1,1,3,0,1,60.0,163,140,3,2,3,1,4,4,1,1,5,6,,,,,25000.0,3,2,1,2,3,3,2,3,3,43,-0.16668634655786801
6733,4,1,21,63,99,2015,2,1958,1,1,1,6,24000,1,75.0,155,120,4,4,5,2,2,4,2,2,5,5,,,,,48000.0,2,3,1,2,3,2,2,4,2,57,-0.07256010017321664
6734,4,2,6,14,30,2015,1,1963,1,1,1,3,20000,2,240.0,156,110,3,3,3,1,3,3,2,3,5,1,5.0,-2.0,2.0,3.0,25000.0,2,3,1,2,3,2,2,3,2,52,-0.15199672514350662
6735,4,2,2,4,11,2015,1,1952,1,1,2,3,0,1,120.0,150,118,4,4,4,1,2,1,1,4,1,3,,,,,0.0,1,3,1,2,3,2,1,3,2,63,-0.2498371081738699
6736,3,2,26,74,114,2015,2,1960,1,1,1,4,6000,1,100.0,150,82,2,2,2,1,2,2,1,2,4,4,,,,,12000.0,3,3,1,2,3,3,3,3,3,55,-0.20551785617370655
6737,5,1,21,63,99,2015,1,1950,1,0,6,4,20000,1,65.0,172,120,3,1,3,2,3,5,4,4,4,5,,,,,18000.0,2,2,1,2,4,2,1,4,2,65,-0.1752789383972245
6738,4,1,4,7,14,2015,1,1978,1,1,1,12,150000,1,60.0,174,140,4,5,5,5,2,4,4,2,5,1,2.0,11.0,1.0,1.0,150000.0,2,3,2,2,2,2,2,2,2,37,0.35923962212840166
6739,4,2,18,55,89,2015,1,1955,1,1,1,4,5000,1,100.0,175,135,2,2,3,1,4,2,2,4,3,4,,,,,40000.0,2,2,1,2,3,3,1,4,2,60,-0.11312348423433817
6740,4,1,21,64,101,2015,1,1973,1,1,1,4,30000,1,110.0,170,150,4,4,4,4,2,3,1,2,4,1,5.0,23.0,1.0,3.0,50000.0,3,1,1,2,3,-8,1,4,2,42,-0.06150115282177413
6741,4,2,29,84,127,2015,2,1969,1,0,2,4,0,1,240.0,155,132,1,1,2,1,-8,3,1,3,3,6,,,,,20000.0,3,2,1,2,3,3,1,5,-8,46,-0.1833164988812617
6742,2,2,16,45,76,2015,2,1956,1,0,6,1,9000,1,150.0,150,115,3,3,4,1,5,3,1,4,3,4,,,,,20000.0,2,2,1,2,3,3,2,2,2,59,-0.1767061692452341
6743,4,1,15,40,71,2015,2,1923,1,0,3,1,35000,1,126.0,152,100,3,4,4,5,3,4,1,4,7,5,,,,,140000.0,4,3,2,1,7,1,2,2,2,92,0.24151399435459484
6744,4,1,26,76,116,2015,2,1966,1,1,1,10,0,2,110.0,158,100,2,2,4,2,1,3,3,4,3,5,,,,,40000.0,2,2,1,1,6,3,2,3,3,49,-0.11679588958768686
6745,4,1,18,51,84,2015,1,1993,1,1,1,12,3500,2,100.0,175,130,5,5,5,2,1,4,4,2,5,5,,,,,-3.0,3,2,1,2,1,2,2,4,-8,22,-0.2472764025188865
6746,4,2,29,82,124,2015,1,1960,1,1,1,4,10000,1,50.0,165,105,2,2,4,1,2,3,2,3,5,3,,,,,20000.0,2,3,1,2,3,3,2,2,2,55,-0.17597168817359765
6747,4,2,21,61,97,2015,2,1928,1,1,1,1,8400,1,140.0,150,90,2,2,4,1,4,4,1,5,5,3,,,,,26000.0,1,2,1,2,7,3,2,4,-8,87,-0.1571906750995635
6748,4,1,12,34,63,2015,2,1977,1,1,1,12,100000,1,80.0,160,98,5,5,4,2,3,4,4,2,6,1,3.0,16.0,1.0,2.0,300000.0,4,3,1,2,3,2,1,4,3,38,0.8214201382967264
6749,4,1,15,39,70,2015,1,1933,1,1,1,6,60000,1,140.0,173,96,3,5,4,5,5,5,3,3,7,5,,,,,60000.0,1,4,1,2,7,1,2,3,2,82,-0.006206416051994564
6750,4,1,10,27,49,2015,1,1949,1,1,1,4,36000,1,70.0,168,134,3,3,4,2,4,4,1,3,5,5,,,,,36000.0,1,3,1,2,7,2,2,4,2,66,-0.10365869290132473
6751,5,2,9,22,44,2015,2,1995,1,1,1,12,-1,2,200.0,160,100,5,5,5,1,4,4,3,4,6,6,,,,,20000.0,3,3,2,2,1,3,2,4,-8,20,-0.18331723336136566
6752,5,2,31,87,132,2015,2,1964,1,1,1,3,20000,1,1000.0,160,110,5,5,5,1,1,1,1,4,5,3,,,,,100000.0,2,3,2,2,3,2,1,4,1,51,0.09745555970739912
6753,4,1,5,11,27,2015,1,1964,1,1,1,6,10000,1,49.0,176,130,5,4,4,2,2,4,1,1,6,1,3.0,20.0,1.0,3.0,10000.0,1,3,1,2,6,2,2,2,2,51,-0.2092319928203851
6754,4,1,28,81,123,2015,2,1949,1,1,1,3,1060,1,90.0,150,100,4,4,4,4,2,4,1,4,5,4,,,,,-2.0,2,3,1,2,3,2,2,4,2,66,-0.24906521029988932
6755,5,1,5,8,24,2015,2,1950,1,1,1,1,20000,1,30.0,162,140,4,3,2,4,1,5,1,2,2,5,,,,,20000.0,3,3,1,2,7,2,2,3,2,65,-0.1686268774669003
6756,4,1,5,11,27,2015,1,1995,1,1,2,12,-1,2,70.0,174,140,4,4,4,2,3,3,4,4,4,6,,,,,30000.0,3,2,1,2,1,2,2,4,2,20,-0.15005692871554493
6757,4,1,19,57,91,2015,1,1987,1,0,4,12,100000,1,59.0,173,130,4,4,4,5,4,4,4,4,6,1,2.0,7.0,1.0,1.0,200000.0,2,3,1,2,3,2,1,4,2,28,0.48881709182885213
6758,5,1,1,1,6,2015,2,1985,1,1,1,10,48000,1,56.7,160,110,4,5,5,5,3,3,3,4,5,5,,,,,100000.0,2,4,1,2,1,2,2,4,2,30,0.11802102968711838
6759,5,1,16,46,77,2015,1,1967,1,1,1,12,60000,1,130.0,175,140,4,4,4,2,2,3,3,4,6,1,3.0,23.0,1.0,2.0,110000.0,3,4,1,2,3,2,1,4,2,48,0.16009510718194261
6760,4,1,23,68,108,2015,1,1974,1,1,1,10,30000,1,100.0,175,136,5,5,3,2,1,3,3,3,3,1,3.0,20.0,1.0,3.0,30000.0,3,2,1,2,3,2,2,4,2,41,-0.12802176211438226
6761,4,1,4,7,20,2015,2,1988,1,1,1,13,120000,2,50.0,162,90,4,4,4,5,4,4,3,2,5,1,3.0,1.0,1.0,3.0,120000.0,1,3,0,2,1,2,-8,3,2,27,0.23742427606794733
6762,5,2,16,45,76,2015,2,1978,1,1,1,3,30000,1,100.0,150,92,3,5,5,1,5,4,1,4,6,3,,,,,40000.0,5,3,1,2,3,3,1,4,2,37,-0.09476145746662816
6763,3,1,6,13,29,2015,1,1972,1,1,1,7,20000,1,50.0,162,130,4,3,3,1,3,3,3,3,4,1,2.0,10.0,1.0,3.0,30000.0,2,3,1,2,3,2,2,3,2,43,-0.1353665728201129
6764,4,1,1,1,5,2015,2,1956,1,1,1,6,36000,4,160.0,155,108,3,2,3,2,3,4,3,4,6,5,,,,,150000.0,2,3,1,2,3,2,2,3,3,59,0.27550878007205204
6765,4,2,9,20,42,2015,1,1963,1,1,1,4,45000,1,200.0,171,130,4,4,4,1,2,3,4,2,4,1,5.0,33.0,2.0,4.0,90000.0,1,3,1,2,3,2,2,4,2,52,0.082557281827355
6766,5,1,17,49,82,2015,2,1962,1,-8,1,6,0,1,120.0,165,140,5,5,5,4,4,4,4,1,1,5,,,,,30000.0,6,2,1,2,3,2,1,2,-8,53,-0.15005619423447428
6767,4,1,12,32,58,2015,2,1962,1,1,1,6,25000,1,35.0,158,100,4,4,4,5,2,3,1,2,3,1,3.0,29.0,1.0,3.0,80000.0,3,2,1,2,3,3,2,3,2,53,0.034607355766206195
6768,4,1,27,77,117,2015,1,1962,1,1,1,9,0,1,110.0,170,130,3,4,4,5,2,4,2,3,3,5,,,,,46000.0,4,2,0,2,3,3,2,4,2,53,-0.09683970679961441
6769,4,1,24,72,112,2015,1,1969,1,1,1,6,30000,1,60.0,166,170,3,4,5,5,3,4,2,-8,2,1,3.0,25.0,1.0,3.0,-3.0,2,2,1,-8,3,2,2,4,3,46,-0.22781265414613858
6770,4,1,31,88,133,2015,1,1970,1,1,1,3,10000,1,50.0,168,101,4,4,4,1,2,3,1,4,3,1,2.0,3.0,2.0,4.0,15000.0,3,2,1,2,3,2,2,4,3,45,-0.19260184049795806
6771,4,1,16,46,78,2015,1,1988,1,1,1,12,50000,4,81.0,170,120,5,3,3,4,3,4,4,3,5,1,3.0,1.0,1.0,2.0,80000.0,2,3,1,2,1,2,1,3,2,27,0.05296938253391625
6772,5,1,23,68,108,2015,2,1948,1,1,1,3,8400,1,63.0,150,120,4,5,5,1,3,4,1,4,3,4,,,,,16800.0,3,3,2,1,3,1,1,2,2,67,-0.18779015537364124
6773,3,1,27,78,118,2015,1,1987,1,1,1,6,50000,1,75.0,170,120,5,4,4,1,2,2,2,2,2,1,3.0,8.0,1.0,3.0,-2.0,1,2,1,2,1,3,2,3,3,28,-0.2131197067022792
6774,3,1,1,1,4,2015,1,1957,1,1,1,6,50000,1,65.0,175,130,4,4,4,2,3,3,3,3,5,1,3.0,40.0,1.0,2.0,70000.0,2,2,1,2,3,3,2,3,2,58,0.01970907788616211
6775,4,2,19,57,92,2015,1,1992,1,1,1,12,0,1,200.0,173,140,5,5,5,1,2,3,3,3,5,1,3.0,1.0,1.0,3.0,-2.0,2,3,1,1,1,2,2,4,3,23,-0.24984376023479923
6776,3,2,11,31,54,2015,1,1961,1,1,1,4,10000,1,250.0,180,160,4,4,4,1,3,2,2,3,5,2,,,,,10000.0,2,2,1,2,3,3,2,3,3,54,-0.2092319928213518
6777,4,2,21,62,98,2015,2,1965,8,1,1,3,5000,1,400.0,153,73,2,2,2,1,3,4,1,2,6,3,,,,,5000.0,2,3,1,2,3,2,1,3,2,50,-0.22953455049712754
6778,5,1,5,11,27,2015,1,1949,1,-8,1,8,22000,1,36.0,172,136,3,5,5,2,5,5,5,4,7,5,,,,,40000.0,2,3,1,2,3,3,1,5,3,66,-0.10063730603198605
6779,4,2,21,64,101,2015,1,1947,1,1,1,3,3000,4,120.0,168,100,3,3,4,1,2,3,2,4,3,3,,,,,5000.0,2,2,1,2,3,3,2,3,3,68,-0.23100351263943364
6780,4,1,6,16,32,2015,1,1989,1,1,1,10,30000,2,60.0,168,120,5,4,4,5,2,3,3,1,4,5,,,,,50000.0,3,3,1,2,1,3,2,4,3,26,-0.06150115281984074
6781,4,1,15,42,73,2015,2,1968,1,1,1,4,15000,1,160.0,154,140,4,4,4,1,4,4,2,4,5,5,,,,,100000.0,1,2,2,2,3,2,1,3,3,47,0.09378315435308372
6782,5,1,16,47,79,2015,1,1984,1,1,1,13,40000,1,60.0,168,140,5,5,4,2,3,4,3,3,3,1,3.0,3.0,1.0,3.0,40000.0,3,2,1,2,3,3,3,3,3,31,-0.08741664676089748
6783,5,1,1,1,8,2015,2,1952,1,1,1,4,30000,-8,38.0,159,102,5,5,5,2,2,1,1,1,4,5,,,,,60000.0,2,2,1,2,7,3,3,3,3,63,-0.028240848174020002
6784,3,2,18,55,89,2015,2,1950,1,1,1,1,5000,1,80.0,155,80,3,3,3,1,3,3,1,3,1,4,,,,,10000.0,2,2,1,2,3,3,2,4,-8,65,-0.21290439817470047
6785,2,2,9,21,43,2015,1,1934,1,1,1,1,3000,1,100.0,170,120,2,2,3,1,2,2,1,3,4,4,,,,,3000.0,2,1,2,2,3,3,2,4,2,81,-0.2376555735697579
6786,3,1,10,26,48,2015,2,1955,1,0,7,4,40000,1,100.0,165,118,4,4,4,2,2,3,3,3,4,5,,,,,200000.0,2,3,1,2,3,2,2,3,2,60,0.44474822758866817
6787,5,2,5,10,26,2015,2,1967,1,1,1,1,0,1,90.0,155,140,2,1,4,1,4,4,1,4,8,6,,,,,10000.0,6,3,1,2,3,2,3,4,-8,48,-0.21657680352708247
6788,4,2,16,45,76,2015,2,1948,1,1,1,1,2000,1,100.0,158,100,4,4,4,1,5,5,1,3,5,4,,,,,50000.0,1,2,1,2,7,2,2,4,2,67,-0.08206662279955997
6789,4,2,22,66,106,2015,2,1988,1,1,1,5,50000,1,350.0,161,98,5,5,5,1,2,4,2,3,6,5,,,,,100000.0,3,3,1,2,3,3,2,3,2,27,0.1194899918274911
6790,3,1,13,37,68,2015,1,1988,1,1,6,4,18000,1,600.0,170,100,3,5,5,1,5,5,2,1,8,1,3.0,8.0,1.0,3.0,54000.0,6,2,2,2,1,2,2,3,3,27,-0.057010803810129254
6791,4,2,10,24,46,2015,1,1930,1,1,1,4,0,1,150.0,170,120,2,2,2,1,1,4,3,4,5,3,,,,,0.0,2,1,1,2,3,2,1,4,3,85,-0.24983710817580332
6792,4,1,16,47,79,2015,1,1965,1,1,1,3,10000,1,240.0,170,140,3,3,4,1,4,3,1,3,5,2,,,,,60000.0,3,2,1,2,3,3,2,4,3,50,-0.04293046958741467
6793,3,2,29,82,124,2015,1,1950,1,1,1,1,8000,1,25.0,170,120,3,2,3,1,3,3,1,2,3,3,,,,,10000.0,2,2,1,2,3,3,2,3,3,65,-0.21070095496269126
6794,4,1,30,85,128,2015,2,1971,1,1,1,10,30000,1,90.0,165,140,2,2,3,2,3,3,4,4,4,2,,,,,-3.0,3,3,1,2,3,2,3,3,2,44,-0.22781265414517188
6795,4,2,5,10,26,2015,2,1991,1,1,1,4,100000,1,120.0,160,90,5,5,5,1,2,4,4,2,4,3,,,,,100000.0,5,3,1,1,3,2,2,2,2,24,0.15621404536097783
6796,4,1,16,46,78,2015,2,1980,1,1,1,4,50000,1,500.0,153,100,3,3,4,1,2,3,2,4,5,1,2.0,13.0,1.0,4.0,80000.0,4,3,1,1,3,2,2,4,2,35,0.05296938253391625
6797,4,2,18,55,89,2015,1,1947,1,1,9,3,960,1,80.0,175,180,2,2,4,1,4,3,3,4,5,4,,,,,3000.0,2,3,1,2,3,2,1,4,2,68,-0.23915391495199068
6798,2,1,16,45,76,2015,1,1958,1,1,1,3,10000,1,100.0,173,120,4,4,4,1,2,3,1,2,5,4,,,,,30000.0,2,3,1,2,3,2,2,3,2,57,-0.14271138352681023
6799,5,2,15,40,71,2015,1,1968,1,1,1,4,30000,1,40.0,170,140,4,4,4,1,3,3,1,4,4,1,3.0,5.0,1.0,3.0,30000.0,1,1,1,2,3,3,2,4,3,47,-0.12802176211534896
6800,4,2,18,53,87,2015,1,1985,1,1,1,7,30000,1,130.0,173,120,5,5,5,1,3,3,1,4,4,2,,,,,45000.0,3,2,1,2,3,3,1,4,2,30,-0.07813130514420114
6801,4,2,6,13,29,2015,2,1954,1,1,1,3,-1,1,120.0,160,100,4,4,3,1,3,3,1,3,5,4,,,,,5000.0,2,2,1,2,3,2,1,2,2,61,-0.2332076903325135
6802,4,1,12,32,61,2015,2,1987,1,1,1,7,0,2,50.0,154,120,4,5,3,1,3,3,2,2,5,1,3.0,2.0,1.0,3.0,-3.0,1,3,0,2,3,2,1,4,3,28,-0.24984708626526392
6803,4,1,10,26,48,2015,1,1958,1,1,2,10,30000,1,90.0,176,160,4,4,4,2,4,4,3,4,6,1,3.0,30.0,1.0,3.0,100000.0,2,3,1,1,3,2,1,4,2,57,0.10480037041409643
6804,5,1,11,31,54,2015,1,1953,1,1,1,6,-3,4,150.0,180,150,4,4,4,2,4,4,2,4,5,5,,,,,20000.0,5,3,1,1,3,2,3,4,2,62,-0.18331870232350703
6805,4,1,30,85,128,2015,1,1987,1,1,1,10,40000,2,110.0,170,160,4,5,5,2,4,4,3,4,5,1,8.0,6.0,1.0,1.0,120000.0,5,3,1,1,3,2,1,3,2,28,0.17866579041436864
6806,4,1,1,1,1,2015,1,1930,1,1,1,9,60000,4,120.0,170,120,1,2,4,5,1,2,1,4,5,5,,,,,120000.0,2,4,1,2,3,2,2,4,3,85,0.19335541182873
6807,4,2,26,74,114,2015,1,1976,8,1,1,1,3000,1,100.0,170,120,4,4,4,1,4,2,1,3,3,3,,,,,-2.0,8,2,1,2,3,2,2,3,2,39,-0.24764031702375677
6808,4,2,6,14,30,2015,1,1952,1,1,1,3,50000,1,120.0,160,100,2,2,3,1,2,2,1,4,3,3,,,,,50000.0,4,3,1,2,3,2,1,3,2,63,-0.04681153140644605
6809,3,1,31,87,132,2015,2,1980,1,1,1,4,40000,1,75.0,165,110,3,3,3,2,3,3,1,3,5,1,3.0,9.0,1.0,3.0,120000.0,3,3,0,2,3,3,2,3,3,35,0.17866579041436864
6810,4,1,22,65,104,2015,2,1972,1,-8,1,3,0,1,70.0,154,125,4,5,4,1,4,4,3,3,5,5,,,,,20000.0,4,3,2,2,3,3,3,4,-8,43,-0.183316498880295
6811,4,1,16,45,76,2015,1,1968,1,1,1,4,0,1,110.0,166,110,2,3,3,1,4,3,1,4,5,1,5.0,1.0,2.0,3.0,20000.0,8,3,1,2,3,2,2,4,2,47,-0.183316498880295
6812,5,2,5,9,25,2015,1,1996,1,1,1,6,0,1,100.0,175,102,5,5,5,1,4,3,5,3,3,6,,,,,30000.0,4,2,1,1,1,2,2,3,-8,19,-0.15005619423447428
6813,2,1,13,35,65,2015,1,1954,6,0,6,4,1200,1,260.0,168,91,2,1,1,1,4,4,1,2,4,4,,,,,-2.0,1,2,1,2,3,3,2,3,2,61,-0.24896238295096226
6814,4,2,21,61,97,2015,2,1967,1,1,1,3,10000,1,100.0,163,150,2,2,4,1,4,3,2,3,3,1,3.0,5.0,1.0,3.0,30000.0,2,2,1,2,3,3,1,4,3,48,-0.14271138352777696
6815,4,1,27,78,118,2015,1,1967,1,0,8,6,0,1,30.0,168,132,2,1,4,1,2,5,2,2,1,5,,,,,10000.0,2,1,0,2,3,3,3,4,2,48,-0.21657680352901584
6816,4,1,29,82,125,2015,2,1988,1,1,1,12,80000,4,138.0,165,120,5,4,4,2,3,2,4,2,5,1,8.0,4.0,1.0,2.0,200000.0,5,2,1,2,3,2,3,3,3,27,0.4741274704144906
6817,4,1,31,89,134,2015,1,1950,1,1,1,4,10000,1,60.0,165,110,4,5,4,2,2,4,1,3,3,5,,,,,20000.0,2,3,1,2,3,3,2,4,2,65,-0.17597168817359765
6818,5,1,1,1,2,2015,1,1952,1,1,1,4,48000,1,99.0,180,160,5,5,5,2,2,4,2,2,3,5,,,,,70000.0,2,3,-1,2,3,3,2,3,2,63,0.01824011574578935
6819,4,1,12,32,57,2015,2,1957,1,1,1,6,35000,4,80.0,156,102,4,3,4,2,4,4,3,4,6,5,,,,,60000.0,2,3,1,2,3,2,2,4,2,58,-0.024568442819704616
6820,4,2,6,13,29,2015,2,1979,1,1,1,3,2000,1,100.0,156,96,3,4,4,1,3,2,2,3,4,3,,,,,40000.0,4,3,1,2,4,2,1,4,3,36,-0.11532692744538069
6821,4,2,18,52,86,2015,2,1965,1,1,1,3,12000,1,160.0,160,124,4,4,4,1,4,4,1,2,6,3,,,,,45000.0,1,4,1,2,3,2,1,4,2,50,-0.09135196441432296
